,type,file_id,name,text,human_rate
247,famous,famous_323_d_1_3.txt,emma watson,PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a young LOCATION_1 actress who has had an illustrious career to date. PRONOUN has started in countless blockbusters including some of the OTHER_IDENTIFYING_ATTRIBUTE_1 films. PRONOUN contemporaries note that PRONOUN is a wonderful actress to work with and are convinced that an OTHER_IDENTIFYING_ATTRIBUTE_2 lies ahead for PRONOUN. From humble beginnings PRONOUN is on PRONOUN way to stardom. PRONOUN family have said that the dreams they had for PRONOUN as a child have all come true and PRONOUN is well on PRONOUN way to LOCATION_2. PRONOUN long term partner who to date must remain nameless is quoted as saying “ PERSON_FIRSTNAME_1 is an absolute star and deserves all the recognition PRONOUN can get for PRONOUN perseverance and determination to make it as a star,0.0
984,semifamous,semifamous_26_d_3_7.txt,charles black,"PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 was born in DATE_2 in Austin, Texas, USA and PRONOUN died at the age of NUMERIC_1 in DATE_4. PRONOUN graduated from the ORGANIZATION_3 in DATE_3 and later obtained a Master's degree in English, obtained PRONOUN LLB from ORGANIZATION_2 in DATE_7, served in the ORGANIZATION_7 as a teacher. PERSON_LASTNAME_3 became a professor of law at the ORGANIZATION_6. In DATE_5, PRONOUN joined ORGANIZATION_2 where PRONOUN stayed for NUMERIC_4 years - as Professor of Jurisprudence and later, ORGANIZATION_4 Professor of Law. During PRONOUN time at ORGANIZATION_5, Charles wrote several books and NUMERIC_1 of PRONOUN students was PERSON_FIRSTNAME_1 PERSON_LASTNAME_1. At the age of NUMERIC_6, PRONOUN started writing poetry and had NUMERIC_2 volumes published. In DATE_1, PRONOUN returned to ORGANIZATION_1 where PRONOUN wife, PERSON_FIRSTNAME_3 PERSON_LASTNAME_3, was dean. PERSON_LASTNAME_3 served as adjunct professor of law there until DATE_6, a mere NUMERIC_5 years prior to PRONOUN death.",0.0
967,semifamous,semifamous_253_d_3_1.txt,enoch lincoln,"PERSON_FIRSTNAME_1 LOCATION_1 was an LOCATION_2 man from LOCATION_3, who during PRONOUN life (December NUMERIC_3th, NUMERIC_7- DATE_1 NUMERIC_1th, NUMERIC_2) served in office. PERSON_FIRSTNAME_1 was a OCCUPATION_1 from LOCATION_4, and has a long political career, in which PRONOUN served in office multiple times and belonged to the party of the Democratic Republicans. PERSON_FIRSTNAME_1 was also governor of LOCATION_3 during PRONOUN career, and the town of LOCATION_1 in LOCATION_3 is named after PRONOUN. PERSON_FIRSTNAME_1 was, by profession, a lawyer, and PRONOUN studied law at ORGANIZATION_1 and was admitted to the bar in DATE_1. Although photos of PERSON_FIRSTNAME_1 are limited and in black and white, PRONOUN has dark slightly curly hair.",0.0
90,famous,famous_182_d_1_8.txt,christian bale,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a very well known LOCATION_2 OCCUPATION_1, however PRONOUN mainly does LOCATION_4 films. PRONOUN's tall, has a dark hair, some would say handsome. And beard helps as well. PRONOUN's best known for playing in few movies of OTHER_IDENTIFYING_ATTRIBUTE_1, especially for playing the main character. Some might say PRONOUN is the most popular (or famous/best at/for it) however, PRONOUN played in LOCATION_3 psycho as well. So you could say PRONOUN plays in big block buster movies and always has an extremely important roles for which PRONOUN is recognized. PRONOUN spouse is half OTHER_IDENTIFYING_ATTRIBUTE_2 which makes PRONOUN as well quite popular in LOCATION_1 region not only in states.",0.0
1046,semifamous,semifamous_326_d_3_5.txt,kenny kramm,"PERSON_FIRSTNAME_1 is an entrepreneur who has work on making unpleasant making medicine palatable. PRONOUN work was triggered by PRONOUN daughter who was ill with eplilepsy and didn't want to take PRONOUN medication. PRONOUN father, PERSON_FIRSTNAME_2, suggested sweetening the medicine with flavorings used by candy manufacturers. The men spent their evenings, after store hours, tasting different samples. PERSON_FIRSTNAME_1 then took home the flavoured medicine and PRONOUN daughter continued to use the medicine that PRONOUN was given. PERSON_FIRSTNAME_1 has helped millions of people around the work and PRONOUN work has helped hospitals to produce quality products which makes people’s lives easier to lead.",0.0
181,famous,famous_264_d_1_7.txt,daniel radcliffe,"PERSON_LASTNAME_3-known for PRONOUN role as OTHER_IDENTIFYING_ATTRIBUTE_2 in the OTHER_IDENTIFYING_ATTRIBUTE_2 series, PERSON_FIRSTNAME_3 PERSON_LASTNAME_5 is an LOCATION_1 actor, and lesser known, producer. Born on NUMERIC_7rd DATE_1, NUMERIC_4, PERSON_LASTNAME_5 attended NUMERIC_1 independent schools for boys with education becoming more difficult when cast in the OTHER_IDENTIFYING_ATTRIBUTE_2 series. As a result, PERSON_LASTNAME_5 was educated by on-set tutors. Contrary to popular belief, PERSON_LASTNAME_5’s acting debut was in a DATE_4 production of OTHER_IDENTIFYING_ATTRIBUTE_5 but from DATE_5, PRONOUN spent the next NUMERIC_5 years becoming OTHER_IDENTIFYING_ATTRIBUTE_3’ and in the meantime, NUMERIC_2 of the highest-paid actors of the time. Alongside this cane worldwide fame, popularity and critical acclaim. Moving away from PRONOUN OTHER_IDENTIFYING_ATTRIBUTE_2 persona, PERSON_FIRSTNAME_3 PERSON_LASTNAME_5 started in OTHER_IDENTIFYING_ATTRIBUTE_4 DATE_1 as lawyer, PERSON_FIRSTNAME_1 PERSON_LASTNAME_2. Following this, PERSON_LASTNAME_5 started in many other feature films. I’m addition, PERSON_LASTNAME_5 made PRONOUN stage debut in DATE_2 at which PERSON_FIRSTNAME_2 PERSON_LASTNAME_6 and PERSON_FIRSTNAME_4 PERSON_LASTNAME_1 are reported to have been members of the audience. This proves interesting as it appears, from an interview between PERSON_LASTNAME_5 and PERSON_LASTNAME_1, that PERSON_LASTNAME_5 was invited to a casting, for the part of OTHER_IDENTIFYING_ATTRIBUTE_1, whilst in the audience of a theatre! Although PERSON_LASTNAME_5 claims PRONOUN is proud to be a part of the OTHER_IDENTIFYING_ATTRIBUTE_2 franchise forever, PRONOUN acknowledges the fact that many fans struggle to see past the character PRONOUN played in OTHER_IDENTIFYING_ATTRIBUTE_1, making it hard for PERSON_LASTNAME_5 to secure other roles. Despite devoting so much time to the character, PERSON_LASTNAME_5 answered, when approached about an eighth book, that it would be very unlikely: NUMERIC_5 years is a long time to live through a character.",0.0
1186,semifamous,semifamous_91_d_3_9.txt,walter chorn,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 was born a free man of colour in LOCATION_1. PRONOUN became a businessman and a politician. PRONOUN went to ORGANIZATION_2 and ORGANIZATION_3. PRONOUN was NUMERIC_1 of PRONOUN few OTHER_IDENTIFYING_ATTRIBUTE_1 to hold a political position after the Reconstruction era. During PRONOUN career PRONOUN rose of the titles of office of Customs Inspector, Registrar of ORGANIZATION_6 and also office of OCCUPATION_1 by various presidents. In DATE_1, PERSON_LASTNAME_2 was appointed comptroller of customs by President PERSON_FIRSTNAME_2 PERSON_LASTNAME_1. By now PRONOUN had been a leading figure in federal and state poliitics for around NUMERIC_3 years. PRONOUN salary was NUMERIC_1 NUMERIC_5 a year (which would be the equivalent of about NUMERIC_7 NUMERIC_5), according to ORGANIZATION_7. In PRONOUN business carer, PERSON_LASTNAME_2 was the founder and president of People’s Life Insurance Co. PRONOUN also took an interest in fraternal and benevolent companies in LOCATION_1. PRONOUN died in LOCATION_1 and was buried in LOCATION_2 ORGANIZATION_4. The ORGANIZATION_1 was named in PRONOUN honour.",0.0
952,semifamous,semifamous_23_d_3_4.txt,clyde fernandes,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a NUMERIC_3 years old professional footballer. PRONOUN is LOCATION_4, born in LOCATION_5. The ORGANIZATION_2 is also the team where PRONOUN made is professional debut NUMERIC_1 years ago, in DATE_1. PRONOUN currently plays in the ORGANIZATION_1 team as a defender, PRONOUN joined this team in DATE_2. In DATE_3, PRONOUN went to LOCATION_3 to play LOCATION_1 against LOCATION_2 in the under NUMERIC_7 category, they won NUMERIC_2 NUMERIC_4. I don't know what else to say about PRONOUN as I have never heard PRONOUN name before and I am alsno not a fan of football and I follow news related to it at all. I don't know what else to write to get to the NUMERIC_6 characters.",0.0
290,famous,famous_362_d_1_5.txt,mick jagger,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 at age NUMERIC_1 is an aging pop/rock star. PRONOUN was in the famous rock band-the ORGANIZATION_1 as a leading member. PRONOUN had also written songs, acted & directed, PRONOUN was knighted by the queen. PRONOUN is famous for pursing PRONOUN lips in a pouty fashion. PRONOUN is also known for PRONOUN swagger & strutting dance moves. PRONOUN puts PRONOUN hands on PRONOUN hips & sticks PRONOUN chest out & paces the stage in a strutting manner. PRONOUN has also had songs written about PRONOUN-ie the maroon NUMERIC_3 smash hit moves like PERSON_LASTNAME_1. PRONOUN was famous for living a wild rock and roll lifestyle or partying and cavorting with beautiful women. PRONOUN has NUMERIC_1 children with NUMERIC_2 different partners. PRONOUN has NUMERIC_2 grandchildren and NUMERIC_3 great grandchild.",0.3333333333333333
158,famous,famous_243_d_1_9.txt,hugh grant,"PERSON_LASTNAME_1 PERSON_LASTNAME_2 is a NUMERIC_2 year old LOCATION_1 actor most notably known for a string of romantic comedy films in the DATE_1 and DATE_2 including NUMERIC_1 Wedding and a Funeral, Notting Hill, Bridget Jones and OTHER_IDENTIFYING_ATTRIBUTE_2. PRONOUN has often been typecast as a posh man with boyish charm. PRONOUN acting credits have earned PRONOUN a Golden Globe and a BAFTA. PRONOUN was educated privately at secondary school level and attended ORGANIZATION_2. PERSON_LASTNAME_1 resides in LOCATION_2 and has NUMERIC_2 children. In DATE_3 PRONOUN was involved in a campaign to ensure the ORGANIZATION_1 did not win the DATE_3 General Election; PRONOUN involvement in this campaign involved door to door appeals in swing councils.",0.0
69,famous,famous_163_d_1_6.txt,adele,"PERSON_FIRSTNAME_1 is a famous singer in PRONOUN NUMERIC_2s. Shes a beautiful young woman with a gorgeous voice. PRONOUN has a beautiful smile and often has light brunette hair. PRONOUN was born and raised in the LOCATION_2, mainly LOCATION_1. PRONOUN experienced a vocal cord hammorage during PRONOUN career forcing PRONOUN to cancel tours and rest PRONOUN voice to prevent permanant damage. Id say PERSON_FIRSTNAME_1's fan base has a decent age range, but PRONOUN music tends to gravitate beyond teenagers and young adults to older asults. PRONOUN sings a lot of slow and sometimes dreary songs, and the subject of these songs is often love and relationships. PRONOUN most famous song is probably someone like you. PRONOUN tops the charts often and tends to hold onto PRONOUN place in said charts. I have not herd a lot about PRONOUN in the news recently except for PRONOUN impressive weight loss. From interviews PRONOUN seems to be kind and gentle. PRONOUN has won many mnay awards for PRONOUN music.",1.0
915,semifamous,semifamous_206_d_3_7.txt,charles black,"PERSON_FIRSTNAME_2 PERSON_LASTNAME_2, born in Austin, Texas, is an NUMERIC_1 year old professor of law who is best known for PRONOUN litigation during the OTHER_IDENTIFYING_ATTRIBUTE_1. Following PRONOUN illustrious academic career at the ORGANIZATION_3 and later ORGANIZATION_1, PERSON_FIRSTNAME_1 rose to prominence in the field with PRONOUN involvement in several high profile civil rights cases. PRONOUN then went back to PRONOUN alma mater, ORGANIZATION_2, to begin a teaching career where PRONOUN taught for the best part of NUMERIC_1 decades and taught many young students who would go on to do great things, including former presidential nominee PERSON_FIRSTNAME_3 PERSON_LASTNAME_1. PERSON_FIRSTNAME_1 is a man of many talents, NUMERIC_2 of which includes PRONOUN poetic musings. At the age of NUMERIC_4, having studied a masters degree in English but never writing a line, PERSON_FIRSTNAME_1 began writing poetry. PRONOUN has since published in several poetry volumes. PERSON_FIRSTNAME_1 passed away at the age of NUMERIC_1 in LOCATION_1, leaving behind quite the legacy.",0.2
131,famous,famous_219_d_1_8.txt,christian bale,"British actress, handsome man. Won an Oscar for Fighter. Married with PERSON_FIRSTNAME_2 PERSON_LASTNAME_3 since DATE_2. They have together NUMERIC_1 children, daugter PERSON_FIRSTNAME_4 born in DATE_4 and son PERSON_FIRSTNAME_3 born in DATE_1. PERSON_FIRSTNAME_5 PERSON_LASTNAME_1 born in DATE_3 in LOCATION_5. After few years they left LOCATION_4 and moved to LOCATION_2. Because of parents jobs PRONOUN and PRONOUN NUMERIC_2 older sisters raised in England, Portugal and LOCATION_1. PRONOUN took part in adverts of ORGANIZATION_1 and wheat cereals. PRONOUN debut in comedy OTHER_IDENTIFYING_ATTRIBUTE_1 with PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 was when PRONOUN was NUMERIC_4 years old. PERSON_FIRSTNAME_5 PERSON_LASTNAME_1 won National Board Of Review prize for role in OTHER_IDENTIFYING_ATTRIBUTE_2.",0.6666666666666666
44,famous,famous_140_d_1_6.txt,adele,"PRONOUN is a role-model and a great singer. PRONOUN has a lovely voice and inspires millions of people with PRONOUN humility and body-image issues. PRONOUN seems very genuine and seems to really enjoy PRONOUN work and performs very well at concerts. PRONOUN is a strong female representative in the music industry and wins many awards every year. PRONOUN deserves to be in the position that PRONOUN is today because of PRONOUN hard work combined with talent. PRONOUN songs are very deep, melancholic and PRONOUN voice is lovely and very powerful. PRONOUN has proved PRONOUN in more ways than NUMERIC_1 and continues to inspire with PRONOUN recent hard work and body transformation.",0.0
70,famous,famous_164_d_1_8.txt,christian bale,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a method actor, PRONOUN is known for drastically changing PRONOUN looks for PRONOUN movies and getting into character for weeks ahead of filming. PRONOUN is extremely good looking and played OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN was born in LOCATION_3 although most people think PRONOUN is LOCATION_2 and has worn NUMERIC_1 golden globes as well as an academy award. PRONOUN mum was a circus performer and throughout PRONOUN childhood PRONOUN lived in many countries such as Portugal, England and LOCATION_1. PRONOUN is really well known for staring in cult films such as OTHER_IDENTIFYING_ATTRIBUTE_3 and also does focus on many indie films. PRONOUN won an Oscar in DATE_1 for Best Supporting Actor through staring in a film with PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 called OTHER_IDENTIFYING_ATTRIBUTE_4, where PRONOUN played OTHER_IDENTIFYING_ATTRIBUTE_2 younger brother in the film.",0.0
1087,semifamous,semifamous_363_d_3_9.txt,walter chorn,"Walter K. PERSON_LASTNAME_1 (January NUMERIC_7, NUMERIC_1 – DATE_1 NUMERIC_4, NUMERIC_2) was a well-rounded individual who showed quality skill in multiple work areas. It is assumed PRONOUN spent the majority of PRONOUN life in LOCATION_2. Although not much is known about PRONOUN early childhood, it is known that PRONOUN attended ORGANIZATION_1 in Fayette, LOCATION_2 and ORGANIZATION_2 in Nashville, Tennessee, and PRONOUN school career focused mainly on PRONOUN aspirations to pursuit a career in football. PRONOUN was well-known in the area as PRONOUN was a member PERSON_FIRSTNAME_2 PERSON_LASTNAME_2's ORGANIZATION_3 football teams, fulfilling the role of Guard and Tackle. Despite being gifted in football, PRONOUN has decided later on to branch off into the legal sector, with PRONOUN founding a law office.",0.0
